Annot1 Annot2 Annot3 Annot4	Duration	Begintime	Endtime	Path
L-open oral turbulent LS#	14	467266	467280	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral open LS#	99	467280	467379	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	12	467429	467441	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral open LS#	156	467441	467597	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	86	740230	740316	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral open LS#	135	740316	740451	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	105	740812	740917	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	127	741099	741226	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	45	741351	741396	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	213	741396	741609	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	63	741609	741672	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	409	741815	742224	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	24	742342	742366	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	105	742366	742471	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	211	742471	742682	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	94	742912	743006	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	128	743080	743208	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
turbulent_rounded oral turbulent LS#	53	820215	820268	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
whistling oral TM# LS#	58	820268	820326	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
turbulent_rounded oral turbulent LS#	13	820463	820476	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
whistling oral TM# LS#	189	820476	820665	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-turbulent oral TM# LS#	248	843084	843332	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	133	843332	843465	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	803	843465	844268	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	346	844268	844614	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	53	862356	862409	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral flap LS#	33	862409	862442	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open oral turbulent LS#	98	862442	862540	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
L-open nasal open LS#	1932	898380	900312	L:\voicelab\skatvg\SkAT-VG database\M02_2014-12-05\M02_ELAN\M02_Grupp5\M02_Grupp5.eaf
voiced oral lip_occlusion TM#	26	832568	832594	L:\voicelab\skatvg\SkAT-VG database\F01_2014-11-28\F01_ELAN\F01_Grupp1\F01_Grupp1.eaf
voiced oral L-open occlusion	15	628678	628693	L:\voicelab\skatvg\SkAT-VG database\F01_2014-11-28\F01_ELAN\F01_Grupp3\F01_Grupp3.eaf
falsetto oral lip_occlusion TM#	53	87342	87395	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp1\F02_Grupp1.eaf
falsetto oral lip_occlusion TM#	44	87464	87508	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp1\F02_Grupp1.eaf
falsetto oral lip_occlusion TM#	36	87591	87627	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp1\F02_Grupp1.eaf
voiced oral lip_occlusion open	25	1082969	1082994	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	28	1127995	1128023	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	30	1128189	1128219	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	16	1128411	1128427	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	20	1128626	1128646	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	23	1128846	1128869	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	40	1129051	1129091	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	34	1129263	1129297	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	32	1129487	1129519	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	31	1129719	1129750	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	40	1129937	1129977	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	41	1130159	1130200	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	42	266347	266389	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	29	266587	266616	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	31	266828	266859	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	26	267079	267105	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	27	267311	267338	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	31	267564	267595	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	26	267792	267818	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	22	268033	268055	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	23	268286	268309	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	32	268504	268536	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	33	268759	268792	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	31	517123	517154	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
breathy oral lip_occlusion TM#	16	180934	180950	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp4\M01_Grupp4.eaf
breathy oral lip_occlusion TM#	85	181655	181740	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp4\M01_Grupp4.eaf
breathy oral lip_occlusion TM#	49	182044	182093	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp4\M01_Grupp4.eaf
breathy oral lip_occlusion TM#	55	248107	248162	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp5-2\M01_Grupp5-2.eaf
